experiment_id,method,case_index,system_id,rollout_index,seed,source_sdf,source_sha256,load_ok,valid,fully_connected_valid,condition_evaluable,condition_match,pb_evaluable,pb_valid,conditioned_pb_valid,strain_evaluable,strain_energy_kcal_mol,mol_pred_loaded,mol_cond_loaded,sanitization,inchi_convertible,all_atoms_connected,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,double_bond_flatness,internal_energy,protein-ligand_maximum_distance,minimum_distance_to_protein,minimum_distance_to_organic_cofactors,minimum_distance_to_inorganic_cofactors,minimum_distance_to_waters,volume_overlap_with_protein,volume_overlap_with_organic_cofactors,volume_overlap_with_inorganic_cofactors,volume_overlap_with_waters,error,runtime_seconds
20260723-03-official-metrics-reevaluation,coordinate_only,3,4bv5__2__1.B__1.D,0,2026072330,outputs/20260723-01-oracle-mask-repair-pilot/repairs/4bv5__2__1.B__1.D/seed_2026072330.sdf,1ffaefbd1a546500762c40f719800f5385419d987b890452ba8e663a0b39bd62,True,True,True,True,True,True,False,False,True,3853.81074431877,True,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,,0.24440369568765163
20260723-03-official-metrics-reevaluation,official_inpainting,3,4bv5__2__1.B__1.D,0,2026072330,outputs/20260723-02-official-fragment-inpainting-control/official_repairs/4bv5__2__1.B__1.D/seed_2026072330.sdf,a71b6926218454e64878869d5ce9463a843bc7c01d6492517c84dcb98d00df88,True,True,True,True,True,True,False,False,True,1619.4423346731774,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,,0.2692747488617897
20260723-03-official-metrics-reevaluation,coordinate_only,3,4bv5__2__1.B__1.D,1,2026072331,outputs/20260723-01-oracle-mask-repair-pilot/repairs/4bv5__2__1.B__1.D/seed_2026072331.sdf,d1a55b4e48670ab10a90a4dad31b2aa987a9801366c156829f70242664e68559,True,True,True,True,True,True,False,False,True,32050.001676388543,True,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,,0.10961312614381313
20260723-03-official-metrics-reevaluation,official_inpainting,3,4bv5__2__1.B__1.D,1,2026072331,outputs/20260723-02-official-fragment-inpainting-control/official_repairs/4bv5__2__1.B__1.D/seed_2026072331.sdf,2c2b593b093a572c28a9b3cf8bc8dc90932aa5f44887bc2759d811bddd9fc629,True,True,True,True,True,True,True,True,True,64.95795731933734,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,0.2044966658577323
20260723-03-official-metrics-reevaluation,coordinate_only,3,4bv5__2__1.B__1.D,2,2026072332,outputs/20260723-01-oracle-mask-repair-pilot/repairs/4bv5__2__1.B__1.D/seed_2026072332.sdf,ef935b6e29ade0d615f75373ee6db38660c422ba0193ddac58a7e68e678df5ad,True,True,True,True,True,True,False,False,True,22202.132948489878,True,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,,0.25966863241046667
20260723-03-official-metrics-reevaluation,official_inpainting,3,4bv5__2__1.B__1.D,2,2026072332,outputs/20260723-02-official-fragment-inpainting-control/official_repairs/4bv5__2__1.B__1.D/seed_2026072332.sdf,f79893261d6ff79aaa059ca9345d8651988faa0851d9faac2e1dfb4e191e6dd0,True,True,True,True,True,True,True,True,True,130.84831047119175,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,0.19220042880624533
20260723-03-official-metrics-reevaluation,coordinate_only,3,4bv5__2__1.B__1.D,3,2026072333,outputs/20260723-01-oracle-mask-repair-pilot/repairs/4bv5__2__1.B__1.D/seed_2026072333.sdf,4ef31c139079ade0401c1b01af376cffaf2d11e1ee9ded3caba945de2e364500,True,True,True,True,True,True,False,False,True,44456.2598574688,True,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,,0.24746012594550848
20260723-03-official-metrics-reevaluation,official_inpainting,3,4bv5__2__1.B__1.D,3,2026072333,outputs/20260723-02-official-fragment-inpainting-control/official_repairs/4bv5__2__1.B__1.D/seed_2026072333.sdf,3f980923658e5e0eb5386fb0a00370624cad1816788d6d6a1ca5ba055bcf8b94,True,True,True,True,True,True,False,False,True,362.3651194702174,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,,0.1486379113048315
20260723-03-official-metrics-reevaluation,coordinate_only,3,4bv5__2__1.B__1.D,4,2026072334,outputs/20260723-01-oracle-mask-repair-pilot/repairs/4bv5__2__1.B__1.D/seed_2026072334.sdf,e5d0813bdc4fb6008b3d81482f863ca124b6c1b8a2f886d18a666fed4215a3bf,True,True,True,True,True,True,False,False,True,19756.87435516898,True,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,,0.11328512337058783
20260723-03-official-metrics-reevaluation,official_inpainting,3,4bv5__2__1.B__1.D,4,2026072334,outputs/20260723-02-official-fragment-inpainting-control/official_repairs/4bv5__2__1.B__1.D/seed_2026072334.sdf,697af116532caa2f2d0d3badc632f1cb348dc42bd9024b3e131a04ac869e89cf,True,True,True,True,True,True,True,True,True,131.77827219118913,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,0.27822158858180046
20260723-03-official-metrics-reevaluation,coordinate_only,3,4bv5__2__1.B__1.D,5,2026072335,outputs/20260723-01-oracle-mask-repair-pilot/repairs/4bv5__2__1.B__1.D/seed_2026072335.sdf,d00121d92b166a43ffdb2de80b576ebaad021fed7ec13a581b1fddbe6ef68560,True,True,True,True,True,True,False,False,True,18082.87492582866,True,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,,0.11190590914338827
20260723-03-official-metrics-reevaluation,official_inpainting,3,4bv5__2__1.B__1.D,5,2026072335,outputs/20260723-02-official-fragment-inpainting-control/official_repairs/4bv5__2__1.B__1.D/seed_2026072335.sdf,72876edf649521d90248a01a96b52c2c102be7af751be9cdf7183775dd16360b,True,True,True,True,True,True,True,True,True,54.58348078306295,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,0.22046371083706617
20260723-03-official-metrics-reevaluation,coordinate_only,3,4bv5__2__1.B__1.D,6,2026072336,outputs/20260723-01-oracle-mask-repair-pilot/repairs/4bv5__2__1.B__1.D/seed_2026072336.sdf,376c9c56b74634d590eff9d9dbc16afe8ca7de3fbe160af2eb79a8cded46c010,True,True,True,True,True,True,False,False,True,20289.65070657839,True,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,,0.11101745255291462
20260723-03-official-metrics-reevaluation,official_inpainting,3,4bv5__2__1.B__1.D,6,2026072336,outputs/20260723-02-official-fragment-inpainting-control/official_repairs/4bv5__2__1.B__1.D/seed_2026072336.sdf,7e3f920dee06f58cf5a59fa8b40988b255dc5053b12f6bab9d59d50db6eeac69,True,True,True,True,True,True,True,True,True,123.70562658759805,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,0.1075724745169282
20260723-03-official-metrics-reevaluation,coordinate_only,3,4bv5__2__1.B__1.D,7,2026072337,outputs/20260723-01-oracle-mask-repair-pilot/repairs/4bv5__2__1.B__1.D/seed_2026072337.sdf,dfe460ac1d5c0df11c9fd43d1c3976eb574366bf44e899637a6b356ae2c3b0d4,True,True,True,True,True,True,False,False,True,55837.837112168716,True,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,,0.10831482149660587
20260723-03-official-metrics-reevaluation,official_inpainting,3,4bv5__2__1.B__1.D,7,2026072337,outputs/20260723-02-official-fragment-inpainting-control/official_repairs/4bv5__2__1.B__1.D/seed_2026072337.sdf,470d1e999dacb3691f44d1751564537ab952bdcc54eef13f30d71d9cb2e2e7c2,True,True,True,True,True,True,True,True,True,130.38465713417855,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,0.10679860692471266
20260723-03-official-metrics-reevaluation,coordinate_only,3,4bv5__2__1.B__1.D,8,2026072338,outputs/20260723-01-oracle-mask-repair-pilot/repairs/4bv5__2__1.B__1.D/seed_2026072338.sdf,2bda5475b567fee5e4fdd0809013ae694f21d00ca8421b2bfa9572fcdf10cd64,True,True,True,True,True,True,False,False,True,38918.11663347028,True,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,,0.109485337510705
20260723-03-official-metrics-reevaluation,official_inpainting,3,4bv5__2__1.B__1.D,8,2026072338,outputs/20260723-02-official-fragment-inpainting-control/official_repairs/4bv5__2__1.B__1.D/seed_2026072338.sdf,6a00969707091d606f74fcfcceada4592a83603ec4e3ded18574c331d2004586,True,True,True,True,True,True,True,True,True,191.89065527466056,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,0.25381822418421507
20260723-03-official-metrics-reevaluation,coordinate_only,3,4bv5__2__1.B__1.D,9,2026072339,outputs/20260723-01-oracle-mask-repair-pilot/repairs/4bv5__2__1.B__1.D/seed_2026072339.sdf,b9d71b80f0254909f9a696fb1dd36aa7bfaf4bd8c13bf948e59f877fdebf4f16,True,True,True,True,True,True,False,False,True,8126.695718790973,True,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,,0.10957572795450687
20260723-03-official-metrics-reevaluation,official_inpainting,3,4bv5__2__1.B__1.D,9,2026072339,outputs/20260723-02-official-fragment-inpainting-control/official_repairs/4bv5__2__1.B__1.D/seed_2026072339.sdf,0278d7ba47f5fb130b35f9794b94bee7a508d976a05254c8bff5b9dbba2bb34a,True,True,True,True,True,True,False,False,True,379.58165301164365,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,0.2702226862311363
20260723-03-official-metrics-reevaluation,coordinate_only,4,4f0s__1__1.A__1.B,0,2026072340,outputs/20260723-01-oracle-mask-repair-pilot/repairs/4f0s__1__1.A__1.B/seed_2026072340.sdf,46e9679f7cd7112ce40e7b2ce5017ab63c266e08102f6e8ad20957a7f6905559,True,True,True,True,True,True,False,False,True,26772.81304828453,True,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,,0.7474594116210938
20260723-03-official-metrics-reevaluation,official_inpainting,4,4f0s__1__1.A__1.B,0,2026072340,outputs/20260723-02-official-fragment-inpainting-control/official_repairs/4f0s__1__1.A__1.B/seed_2026072340.sdf,eb3dd8b6cbf7d6fb814cc7c458a7c63f4f58db1505f785c67e4941554ea459b2,True,True,True,True,True,True,False,False,True,167.78511150057903,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,,0.7868168950080872
20260723-03-official-metrics-reevaluation,coordinate_only,4,4f0s__1__1.A__1.B,1,2026072341,outputs/20260723-01-oracle-mask-repair-pilot/repairs/4f0s__1__1.A__1.B/seed_2026072341.sdf,c8519db2c6fbf4ff179c40dc9d22614affadf101e42d290ccce2eed726493e9d,True,True,True,True,True,True,False,False,True,19330.486249081245,True,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,,0.7483741892501712
20260723-03-official-metrics-reevaluation,official_inpainting,4,4f0s__1__1.A__1.B,1,2026072341,outputs/20260723-02-official-fragment-inpainting-control/official_repairs/4f0s__1__1.A__1.B/seed_2026072341.sdf,a0243300eed4545246937899c817d939c7ec98cb9d86521c69cf4206e33f25ba,True,True,True,True,True,True,False,False,True,289.5342972192834,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,0.7578329481184483
20260723-03-official-metrics-reevaluation,coordinate_only,4,4f0s__1__1.A__1.B,2,2026072342,outputs/20260723-01-oracle-mask-repair-pilot/repairs/4f0s__1__1.A__1.B/seed_2026072342.sdf,7bb487c4d81d0878e3773e38b8de7a073b4865a5786fe479058efed6bad48ff5,True,True,True,True,True,True,False,False,True,139235.6258424906,True,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,,0.7734800335019827
20260723-03-official-metrics-reevaluation,official_inpainting,4,4f0s__1__1.A__1.B,2,2026072342,outputs/20260723-02-official-fragment-inpainting-control/official_repairs/4f0s__1__1.A__1.B/seed_2026072342.sdf,1a73ca486fc7e90eb171d4cf0262a98666d0ee178c8108de7b73d7fae116ad39,True,True,True,True,True,True,True,True,True,129.28938919349105,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,0.798956036567688
20260723-03-official-metrics-reevaluation,coordinate_only,4,4f0s__1__1.A__1.B,3,2026072343,outputs/20260723-01-oracle-mask-repair-pilot/repairs/4f0s__1__1.A__1.B/seed_2026072343.sdf,4d88e255bc96d6b2521c628c6193eaf1b3e8c6ff9b9dd1ac0068dd2b00f1cebf,True,True,True,True,True,True,False,False,True,173070.4046204927,True,True,True,True,True,False,False,False,True,True,False,True,False,True,True,True,True,True,True,True,,0.7728423681110144
20260723-03-official-metrics-reevaluation,official_inpainting,4,4f0s__1__1.A__1.B,3,2026072343,outputs/20260723-02-official-fragment-inpainting-control/official_repairs/4f0s__1__1.A__1.B/seed_2026072343.sdf,0e25329519d7b1c6216f6069d2d8ed96d16fe5a61eae33287e7b5997bbd31549,True,True,True,True,True,True,False,False,True,410.0925690417861,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,,0.7552367802709341
20260723-03-official-metrics-reevaluation,coordinate_only,4,4f0s__1__1.A__1.B,4,2026072344,outputs/20260723-01-oracle-mask-repair-pilot/repairs/4f0s__1__1.A__1.B/seed_2026072344.sdf,5b4658663b75e0ecd1dd60cf2662498c208639aa3b6b543622ce190a8a3b4ee4,True,True,True,True,True,True,False,False,True,44202.7676687608,True,True,True,True,True,False,False,False,True,True,False,True,False,True,True,True,True,True,True,True,,0.7584505500271916
20260723-03-official-metrics-reevaluation,official_inpainting,4,4f0s__1__1.A__1.B,4,2026072344,outputs/20260723-02-official-fragment-inpainting-control/official_repairs/4f0s__1__1.A__1.B/seed_2026072344.sdf,08cf8b8110bb5860c735bb229fea826152298681b0f7781e995e270abb892c3b,True,False,False,False,False,True,False,False,False,,True,True,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,,0.6220824839547276
20260723-03-official-metrics-reevaluation,coordinate_only,4,4f0s__1__1.A__1.B,5,2026072345,outputs/20260723-01-oracle-mask-repair-pilot/repairs/4f0s__1__1.A__1.B/seed_2026072345.sdf,73ce53e0687f895bed4ec22614fdea43a55bddf0b56063cba4de13f73a579d6e,True,True,True,True,True,True,False,False,True,14361.791251799537,True,True,True,True,True,False,False,False,True,True,False,True,False,True,True,True,True,True,True,True,,0.7953218529000878
20260723-03-official-metrics-reevaluation,official_inpainting,4,4f0s__1__1.A__1.B,5,2026072345,outputs/20260723-02-official-fragment-inpainting-control/official_repairs/4f0s__1__1.A__1.B/seed_2026072345.sdf,84d632c0f70f43062ea161994d9111e6d67ebdcaf4df3e00c4de2ca57b352013,True,True,True,True,True,True,False,False,True,183.28138565240397,True,True,True,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,True,True,,0.6450140355154872
20260723-03-official-metrics-reevaluation,coordinate_only,4,4f0s__1__1.A__1.B,6,2026072346,outputs/20260723-01-oracle-mask-repair-pilot/repairs/4f0s__1__1.A__1.B/seed_2026072346.sdf,da31ab839f13c9a5c91cf713febc0f8f11c70198ab3dbb2913fd3f3017433eb9,True,True,True,True,True,True,False,False,True,20740.108702120713,True,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,,0.7471181219443679
20260723-03-official-metrics-reevaluation,official_inpainting,4,4f0s__1__1.A__1.B,6,2026072346,outputs/20260723-02-official-fragment-inpainting-control/official_repairs/4f0s__1__1.A__1.B/seed_2026072346.sdf,40cc103f0d05e6cb818bfbce988f6425d146c317ccef6644c744e548e4e64b1a,True,True,True,True,True,True,False,False,True,125.38153375871126,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,True,True,True,True,,0.6516198543831706
20260723-03-official-metrics-reevaluation,coordinate_only,4,4f0s__1__1.A__1.B,7,2026072347,outputs/20260723-01-oracle-mask-repair-pilot/repairs/4f0s__1__1.A__1.B/seed_2026072347.sdf,76fe0dba14821662cf15def19862e6f3d33430b4e7ac2de62ec1e4f2e03b193d,True,True,True,True,True,True,False,False,True,1514.0980990247153,True,True,True,True,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,,0.7871869644150138
20260723-03-official-metrics-reevaluation,official_inpainting,4,4f0s__1__1.A__1.B,7,2026072347,outputs/20260723-02-official-fragment-inpainting-control/official_repairs/4f0s__1__1.A__1.B/seed_2026072347.sdf,7b81635bf789a03de3496dc008e2b77d6a6d1e78ae09357e23f3991643a7c9e3,True,True,True,True,True,True,False,False,True,148.8375608013042,True,True,True,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,True,True,,0.6645908309146762
20260723-03-official-metrics-reevaluation,coordinate_only,4,4f0s__1__1.A__1.B,8,2026072348,outputs/20260723-01-oracle-mask-repair-pilot/repairs/4f0s__1__1.A__1.B/seed_2026072348.sdf,84e1df00fcbd12e117b69324b40bcc2a7063d860bf2ac431dd0083009dc9f54c,True,True,True,True,True,True,True,True,True,73.19357708850873,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,0.7473649242892861
20260723-03-official-metrics-reevaluation,official_inpainting,4,4f0s__1__1.A__1.B,8,2026072348,outputs/20260723-02-official-fragment-inpainting-control/official_repairs/4f0s__1__1.A__1.B/seed_2026072348.sdf,c47ef3cfbb5075397c1f7857dc29f577976c89c31781e5e4f07550fdb424f84b,True,True,True,True,True,True,False,False,True,130.78114161515532,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,0.7524746349081397
20260723-03-official-metrics-reevaluation,coordinate_only,4,4f0s__1__1.A__1.B,9,2026072349,outputs/20260723-01-oracle-mask-repair-pilot/repairs/4f0s__1__1.A__1.B/seed_2026072349.sdf,e8cc17c4f64f169ef513b6842e79f9c7cb1d4030cb3412dcfe39e3e746f2dfb1,True,True,True,True,True,True,False,False,True,6846.913354005857,True,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,,0.7033161288127303
20260723-03-official-metrics-reevaluation,official_inpainting,4,4f0s__1__1.A__1.B,9,2026072349,outputs/20260723-02-official-fragment-inpainting-control/official_repairs/4f0s__1__1.A__1.B/seed_2026072349.sdf,30e1890282f8054f3983a25424b23258d6b20d2fff2fe71efb8ba4fe69fd1ad9,True,True,True,True,True,True,True,True,True,113.16211921011472,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,0.7844216153025627
