experiment_id,source_experiment_id,method,stage,case_index,system_id,rollout_index,seed,steps,batch_size,run_status,error,finite_coords,sanitized,single_component,fixed_atoms_ok,fixed_bonds_ok,fixed_coords_ok,fixed_fragment_retained,raw_max_fixed_drift,no_protein_clash,num_pairwise_clashes,min_relative_distance,bond_lengths_ok,bond_angles_ok,no_internal_clash,geometry_ok,usable_output,same_molecule,canonical_isomeric_smiles,editable_rmsd_to_good,all_atom_rmsd_to_good,native_success,strict_success,runtime_seconds,peak_gpu_memory_mb,output_sha256,output_to_reference,sdf_path
20260723-02-official-fragment-inpainting-control,20260723-01-oracle-mask-repair-pilot,official_fragment_inpainting,formal,3,4bv5__2__1.B__1.D,5,2026072335,100,1,completed,,True,True,True,True,True,True,True,9.301169493114621e-07,True,0,0.8512842567940844,True,True,True,True,True,False,C[C@@H](CC(=O)[N-]S(=O)(=O)c1ccccc1)SCNCN,3.6175832625805593,2.140191120632267,True,False,3.445664828643203,410.1396484375,4848ec23653a52e5947a6ebe1afa45209b02d0800f71022e7ac824150715e053,"[0,1,2,3,4,5,6,9,10,11,12,16,18,7,8,13,14,15,17,19]",outputs/20260723-02-official-fragment-inpainting-control/official_repairs/4bv5__2__1.B__1.D/seed_2026072335.sdf
20260723-02-official-fragment-inpainting-control,20260723-01-oracle-mask-repair-pilot,official_fragment_inpainting,formal,3,4bv5__2__1.B__1.D,6,2026072336,100,1,completed,,True,True,True,True,True,True,True,9.301169493114621e-07,True,0,0.9140587824631043,True,True,True,True,True,False,C[N@@H+]1CCC[C@@H](CC(=O)[N-]S(=O)(=O)c2ccccc2)C1,2.7642952274551957,1.6353791113448894,True,False,3.428057961165905,410.1396484375,93c30b72e31fac2e1327140bd8bb55801c3895620cfd7f0500bf9aba508549f3,"[0,1,2,3,4,5,6,9,10,11,12,16,18,7,8,13,14,15,17,19]",outputs/20260723-02-official-fragment-inpainting-control/official_repairs/4bv5__2__1.B__1.D/seed_2026072336.sdf
20260723-02-official-fragment-inpainting-control,20260723-01-oracle-mask-repair-pilot,official_fragment_inpainting,formal,3,4bv5__2__1.B__1.D,7,2026072337,100,1,completed,,True,True,True,True,True,True,True,9.301169493114621e-07,True,0,0.9140587824631043,True,True,True,True,True,False,C[N@H+]1CCC[C@@H](CC(=O)[N-]S(=O)(=O)c2ccccc2)C1,2.473183265236497,1.4631549519593614,True,False,3.3787892209365964,410.1396484375,a9f72e2214613bc160f6001c50a769dc3338d53cc0be10abf549e8556547f6c7,"[0,1,2,3,4,5,6,9,10,11,12,16,18,7,8,13,14,15,17,19]",outputs/20260723-02-official-fragment-inpainting-control/official_repairs/4bv5__2__1.B__1.D/seed_2026072337.sdf
20260723-02-official-fragment-inpainting-control,20260723-01-oracle-mask-repair-pilot,official_fragment_inpainting,formal,3,4bv5__2__1.B__1.D,8,2026072338,100,1,completed,,True,True,True,True,True,True,True,9.301169493114621e-07,True,0,0.9140587824631043,False,True,True,False,True,False,CC[N@@H+]1CCC[C@H]1CC(=O)[N-]S(=O)(=O)c1ccccc1,3.2931312062213243,1.9482426955395469,False,False,3.5089384205639362,410.1396484375,f773d52b88140ef8c15f4542e525a21f9e1a9470481a8b5d1cb013b7ee053062,"[0,1,2,3,4,5,6,9,10,11,12,16,18,7,8,13,14,15,17,19]",outputs/20260723-02-official-fragment-inpainting-control/official_repairs/4bv5__2__1.B__1.D/seed_2026072338.sdf
20260723-02-official-fragment-inpainting-control,20260723-01-oracle-mask-repair-pilot,official_fragment_inpainting,formal,3,4bv5__2__1.B__1.D,9,2026072339,100,1,completed,,True,True,True,True,True,True,True,9.301169493114621e-07,True,0,0.9140587824631043,False,False,True,False,True,False,CC(C)[NH2+]C(C)(C)CC(=O)[N-]S(=O)(=O)c1ccccc1,2.3635364627886686,1.3982870288546627,False,False,3.325142625719309,410.1396484375,b4f14684d8e74e99a19a731165c5b35ad7f85c1e58e03e6c7395bf687170b68f,"[0,1,2,3,4,5,6,9,10,11,12,16,18,7,8,13,14,15,17,19]",outputs/20260723-02-official-fragment-inpainting-control/official_repairs/4bv5__2__1.B__1.D/seed_2026072339.sdf
20260723-02-official-fragment-inpainting-control,20260723-01-oracle-mask-repair-pilot,official_fragment_inpainting,formal,4,4f0s__1__1.A__1.B,0,2026072340,100,1,completed,,True,True,True,True,True,True,True,7.532284118589616e-07,True,0,0.762938777047945,False,False,True,False,True,False,[O-]C1=C2N=CN([C@@H]3O[C@@H](CO)[C@@H](O)[C@H]3O)[C@H]2[NH+]=CN1,3.387215413629995,2.197915592578101,False,False,3.283349893987179,867.90234375,892791d4ba7051cebae553c20570886036d13cddd28351d523effab723e2c07a,"[0,1,2,3,4,5,6,7,8,9,14,10,11,12,13,15,16,17,18]",outputs/20260723-02-official-fragment-inpainting-control/official_repairs/4f0s__1__1.A__1.B/seed_2026072340.sdf
20260723-02-official-fragment-inpainting-control,20260723-01-oracle-mask-repair-pilot,official_fragment_inpainting,formal,4,4f0s__1__1.A__1.B,1,2026072341,100,1,completed,,True,True,True,True,True,True,True,7.532284118589616e-07,True,0,0.8090317918144466,False,False,True,False,True,False,[O-]C1=C2N=CN([C@@H]3O[C@@H](CO)[C@H](O)[C@@H]3O)[C@H]2[NH+]=CN1,2.267030475359258,1.4710436222531371,False,False,3.246742846444249,867.90234375,d1045d6550374a740d707b64874d03fb3654c8012780429aa86b846b491162ec,"[0,1,2,3,4,5,6,7,8,9,14,10,11,12,13,15,16,17,18]",outputs/20260723-02-official-fragment-inpainting-control/official_repairs/4f0s__1__1.A__1.B/seed_2026072341.sdf
20260723-02-official-fragment-inpainting-control,20260723-01-oracle-mask-repair-pilot,official_fragment_inpainting,formal,4,4f0s__1__1.A__1.B,2,2026072342,100,1,completed,,True,True,True,True,True,True,True,7.532284118589616e-07,True,0,0.8554235978378033,False,False,True,False,True,True,[O-]C1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)[C@H]2[NH+]=CN1,2.4694688174448824,1.6024029643970565,False,False,3.362227267585695,867.90234375,db3254bc896c6f286cef4daf5b5924ea565fc5a2b4a41d68181915745bb4227c,"[0,1,2,3,4,5,6,7,8,9,14,10,11,12,13,15,16,17,18]",outputs/20260723-02-official-fragment-inpainting-control/official_repairs/4f0s__1__1.A__1.B/seed_2026072342.sdf
20260723-02-official-fragment-inpainting-control,20260723-01-oracle-mask-repair-pilot,official_fragment_inpainting,formal,4,4f0s__1__1.A__1.B,3,2026072343,100,1,completed,,True,True,True,True,True,True,True,7.532284118589616e-07,True,0,0.7786952121162559,False,False,True,False,True,False,[O-]C1=C2N=CN([C@H]3[C@H](O)[C@@H](O)O[C@@H]3CO)[C@H]2[NH+]=CN1,2.7338981091351275,1.7739873463065747,False,False,3.2944476772099733,867.90234375,a6b690857433d035dea545d5842b04bb0d885ae6dd8142dcbb2144445ba9f110,"[0,1,2,3,4,5,6,7,8,9,14,10,11,12,13,15,16,17,18]",outputs/20260723-02-official-fragment-inpainting-control/official_repairs/4f0s__1__1.A__1.B/seed_2026072343.sdf
20260723-02-official-fragment-inpainting-control,20260723-01-oracle-mask-repair-pilot,official_fragment_inpainting,formal,4,4f0s__1__1.A__1.B,4,2026072344,100,1,completed,,True,False,False,False,False,True,False,7.532284118589616e-07,True,0,0.817706622807341,True,True,True,False,False,False,,2.4713031173416633,1.603593215340917,False,False,3.4178775353357196,867.90234375,752410758cfd9ab4f24a97a637a053f234d922d252bad3579f7cebdad8b55435,"[0,1,2,3,4,5,6,7,8,9,14,10,11,12,13,15,16,17,18]",outputs/20260723-02-official-fragment-inpainting-control/official_repairs/4f0s__1__1.A__1.B/seed_2026072344.sdf
20260723-02-official-fragment-inpainting-control,20260723-01-oracle-mask-repair-pilot,official_fragment_inpainting,formal,4,4f0s__1__1.A__1.B,5,2026072345,100,1,completed,,True,True,True,True,True,True,True,7.532284118589616e-07,False,1,0.7278238786513308,False,False,True,False,True,True,[O-]C1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)[C@H]2[NH+]=CN1,3.0278234363123984,1.9647112833972504,False,False,3.3904978036880493,867.90234375,6964a489444dfa1e71902b7c534550b3643deb1460a099be5b9f424ac5958993,"[0,1,2,3,4,5,6,7,8,9,14,10,11,12,13,15,16,17,18]",outputs/20260723-02-official-fragment-inpainting-control/official_repairs/4f0s__1__1.A__1.B/seed_2026072345.sdf
20260723-02-official-fragment-inpainting-control,20260723-01-oracle-mask-repair-pilot,official_fragment_inpainting,formal,4,4f0s__1__1.A__1.B,6,2026072346,100,1,completed,,True,True,True,True,True,True,True,7.532284118589616e-07,False,1,0.7435064924171068,False,False,True,False,True,True,[O-]C1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)[C@H]2[NH+]=CN1,2.557406840240251,1.6594646885011317,False,False,3.241011687554419,867.90234375,227e562de488eeed08823dca2a5c86594725ae91a9a1d62dd44b367df5e544a9,"[0,1,2,3,4,5,6,7,8,9,14,10,11,12,13,15,16,17,18]",outputs/20260723-02-official-fragment-inpainting-control/official_repairs/4f0s__1__1.A__1.B/seed_2026072346.sdf
20260723-02-official-fragment-inpainting-control,20260723-01-oracle-mask-repair-pilot,official_fragment_inpainting,formal,4,4f0s__1__1.A__1.B,7,2026072347,100,1,completed,,True,True,True,True,True,True,True,7.532284118589616e-07,False,1,0.7367531499452271,False,False,True,False,True,False,[O-]C1=C2N=CN([C@@H]3O[C@@H](CO)[C@@H](O)[C@H]3O)[C@H]2[NH+]=CN1,2.5660013949933123,1.6650415720440104,False,False,3.3430542880669236,867.90234375,f87be50603ed3683a1a7cf055126d80ee4ed71fd8f678dd5fba8a077c27bdee6,"[0,1,2,3,4,5,6,7,8,9,14,10,11,12,13,15,16,17,18]",outputs/20260723-02-official-fragment-inpainting-control/official_repairs/4f0s__1__1.A__1.B/seed_2026072347.sdf
20260723-02-official-fragment-inpainting-control,20260723-01-oracle-mask-repair-pilot,official_fragment_inpainting,formal,4,4f0s__1__1.A__1.B,8,2026072348,100,1,completed,,True,True,True,True,True,True,True,7.532284118589616e-07,True,0,0.7599551201218239,False,True,True,False,True,False,[O-]C1=C2N=CN([C@@H]3O[C@@H](CO)[C@@H](O)[C@@H]3O)[C@H]2[NH+]=CN1,2.6781102227517875,1.7377873854697958,False,False,3.388438974507153,867.90234375,9f0e0ea1e1055c0ebea4a456e200bc93da9b91d39ad5955147483fe946e94d56,"[0,1,2,3,4,5,6,7,8,9,14,10,11,12,13,15,16,17,18]",outputs/20260723-02-official-fragment-inpainting-control/official_repairs/4f0s__1__1.A__1.B/seed_2026072348.sdf
20260723-02-official-fragment-inpainting-control,20260723-01-oracle-mask-repair-pilot,official_fragment_inpainting,formal,4,4f0s__1__1.A__1.B,9,2026072349,100,1,completed,,True,True,True,True,True,True,True,7.532284118589616e-07,True,0,0.8498058638556784,True,True,True,True,True,False,[O-]C1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3O)[C@H]2[NH+]=CN1,2.2672864711109235,1.471209734231645,True,False,3.371215768158436,867.90234375,369399eccbc64f4c144c8d2abb2bebd16d4d647f551b45d1cc33f488cf321442,"[0,1,2,3,4,5,6,7,8,9,14,10,11,12,13,15,16,17,18]",outputs/20260723-02-official-fragment-inpainting-control/official_repairs/4f0s__1__1.A__1.B/seed_2026072349.sdf
